ReturnID,OrderID,CustomerID,ReturnDate,Reason,RefundAmount,RestockingFee,Country,Region
RET001892,ORD00038329,CUST002402,18/01/2027,Changed mind,1114.83,3.7,India,Central
RET001893,ORD00017126,CUST000432,24/01/2026,Changed mind,23.81,4.18,India,Central
RET001894,ORD00043547,CUST002432,09/04/2025,No longer needed,305.16,52.38,Australia,East
RET001895,ORD00014140,CUST002826,06/11/2026,Better price found,287.94,25.81,USA,Central
RET001896,ORD00044508,CUST003004,01/11/2022,No longer needed,168.16,24.82,UK,Central
RET001897,ORD00012230,CUST004377,28/02/2025,No longer needed,531.56,54.86,Japan,West
RET001898,ORD00014697,CUST001167,06/08/2024,Damage in shipping,357.34,71.66,Japan,Central
RET001899,ORD00046585,CUST001414,12/03/2024,No longer needed,4.32,0.5,Germany,South
RET001900,ORD00019625,CUST003188,05/05/2022,Defective,81.08,8.86,Australia,Central
RET001901,ORD00002770,CUST002700,24/01/2023,Damage in shipping,103.9,16,UK,Central
RET001902,ORD00007480,CUST002169,18/05/2022,Not as described,413.61,44.17,UK,North
RET001903,ORD00044793,CUST003525,26/06/2026,Not as described,83.32,6.43,Germany,North
RET001904,ORD00014455,CUST004649,31/12/2020,Better price found,302.78,20.14,India,East
RET001905,ORD00048805,CUST003683,02/03/2020,Wrong item,14.46,0.78,Japan,East
RET001906,ORD00033239,CUST002042,19/04/2023,Not as described,85.19,3.92,Canada,North
RET001907,ORD00043183,CUST001429,06/01/2022,Changed mind,230.17,18.95,India,West
RET001908,ORD00035239,CUST002751,15/08/2022,Better price found,86.26,8.46,Canada,South
RET001909,ORD00045512,CUST004929,04/02/2024,Better price found,21.38,0.98,Japan,South
RET001910,ORD00012517,CUST004877,16/04/2021,Better price found,32.31,3.25,UK,West
RET001911,ORD00046495,CUST003558,25/09/2026,Quality issue,34.82,5.37,Japan,East
RET001912,ORD00002232,CUST004514,17/12/2021,Changed mind,256.5,29.29,UK,South
RET001913,ORD00007972,CUST002481,20/04/2023,Not as described,12.42,1.26,Australia,South
RET001914,ORD00027156,CUST000545,03/04/2023,Defective,310.28,28.51,Germany,East
RET001915,ORD00048773,CUST000337,22/02/2020,No longer needed,368.56,9.29,India,West
RET001916,ORD00044816,CUST002600,28/07/2023,Wrong item,102.33,6.16,Japan,East
RET001917,ORD00024771,CUST002342,29/12/2026,Better price found,46.64,6.95,Australia,West
RET001918,ORD00031277,CUST002213,10/01/2025,Not as described,244.04,6.5,USA,Central
RET001919,ORD00049473,CUST004023,23/06/2026,Not as described,432.62,21.95,Australia,East
RET001920,ORD00023381,CUST000234,06/01/2026,No longer needed,85.01,0.71,Germany,North
RET001921,ORD00038299,CUST000489,06/03/2020,Wrong item,143.12,15.54,Australia,South
RET001922,ORD00043315,CUST003131,04/02/2023,Damage in shipping,27.7,1.8,France,East
RET001923,ORD00021250,CUST002683,26/05/2026,Better price found,106.44,9.42,USA,West
RET001924,ORD00026444,CUST002297,23/06/2023,Better price found,46.86,2.26,USA,Central
RET001925,ORD00007182,CUST002779,27/07/2020,Changed mind,77.86,9.88,India,Central
RET001926,ORD00011089,CUST003938,03/09/2024,Quality issue,100.67,2.81,UK,East
RET001927,ORD00001360,CUST002204,23/01/2025,No longer needed,274.39,43.57,USA,East
RET001928,ORD00047945,CUST000037,28/02/2022,No longer needed,95.79,9.12,France,South
RET001929,ORD00036753,CUST002642,24/06/2021,Wrong item,54.08,5.52,Australia,North
RET001930,ORD00043832,CUST004763,11/08/2021,Defective,262.23,47.34,Germany,West
RET001931,ORD00004567,CUST001439,25/06/2026,Better price found,31.09,3.41,USA,North
RET001932,ORD00022269,CUST000639,14/04/2023,Not as described,156.23,0.59,USA,South
RET001933,ORD00001236,CUST004870,29/12/2021,Quality issue,19.96,2.66,Australia,West
RET001934,ORD00013535,CUST004079,17/05/2020,Changed mind,137.09,3.02,Canada,East
RET001935,ORD00015043,CUST000030,30/06/2025,Quality issue,12.81,0.7,Japan,North
RET001936,ORD00017687,CUST001647,28/05/2020,Damage in shipping,111.37,3.31,Japan,South
RET001937,ORD00045265,CUST001019,18/03/2022,Defective,11.04,0.92,Australia,North
RET001938,ORD00032931,CUST002384,24/04/2026,Quality issue,2.97,0.43,Canada,North
RET001939,ORD00000248,CUST001440,13/04/2024,No longer needed,66.64,7.65,India,East
RET001940,ORD00049553,CUST000405,16/12/2020,Defective,49.67,1.04,Japan,North
RET001941,ORD00013297,CUST002446,10/06/2025,Quality issue,44.13,4.19,Germany,North
RET001942,ORD00010732,CUST001311,23/08/2022,Defective,323.13,56.88,Japan,East
RET001943,ORD00031278,CUST000273,05/04/2026,No longer needed,103.85,8.27,India,East
RET001944,ORD00029858,CUST000687,09/09/2021,Wrong item,73.66,13.73,Canada,East
RET001945,ORD00013424,CUST000333,12/02/2026,Quality issue,60.54,7.85,USA,North
RET001946,ORD00017543,CUST000367,19/10/2020,Damage in shipping,180.58,8.78,Canada,South
RET001947,ORD00020984,CUST003294,02/04/2024,Better price found,17.13,0.21,UK,South
RET001948,ORD00025187,CUST000942,15/07/2026,Better price found,406.74,31.17,India,Central
RET001949,ORD00013379,CUST000252,07/10/2022,Damage in shipping,37.37,5.02,Germany,South
RET001950,ORD00015432,CUST004860,04/06/2020,Better price found,192.18,9.48,Japan,South
RET001951,ORD00018124,CUST002038,03/07/2020,Wrong item,26.41,3.13,Canada,South
RET001952,ORD00006430,CUST004050,26/02/2023,No longer needed,358.84,27.31,India,North
RET001953,ORD00024742,CUST003909,16/01/2026,Damage in shipping,158.54,20.11,Germany,Central
RET001954,ORD00042965,CUST001405,18/10/2022,No longer needed,333.9,43.48,France,West
RET001955,ORD00034585,CUST004127,08/09/2020,Quality issue,437.42,64.13,France,West
RET001956,ORD00035478,CUST004483,07/11/2023,Damage in shipping,141.19,15.59,Germany,North
RET001957,ORD00037883,CUST001228,09/02/2026,No longer needed,43.01,0.71,UK,Central
RET001958,ORD00033662,CUST000972,10/08/2025,Wrong item,99.19,8.73,Canada,Central
RET001959,ORD00023145,CUST003145,12/09/2020,No longer needed,45.87,3.54,Canada,East
RET001960,ORD00044872,CUST002962,16/03/2022,No longer needed,14.98,0.25,France,North
RET001961,ORD00001973,CUST004993,07/08/2023,Not as described,257.71,17.46,Australia,West
RET001962,ORD00018195,CUST002824,18/11/2021,Not as described,117.23,6.09,Australia,North
RET001963,ORD00040063,CUST002239,07/06/2025,No longer needed,427.82,5.1,Australia,West
RET001964,ORD00017302,CUST002735,21/09/2020,Quality issue,8.07,1.07,Japan,South
RET001965,ORD00040146,CUST000504,04/01/2024,Not as described,550.62,74.07,Japan,South
RET001966,ORD00001320,CUST004941,13/09/2020,No longer needed,57.17,6.46,USA,East
RET001967,ORD00046212,CUST002482,21/07/2025,Quality issue,217.05,16.26,India,North
RET001968,ORD00012775,CUST004861,16/09/2025,Damage in shipping,52.98,3.82,USA,West
RET001969,ORD00041977,CUST001643,13/03/2021,Damage in shipping,167.62,6.45,UK,South
RET001970,ORD00044779,CUST001108,05/08/2024,Wrong item,111.58,9.09,Australia,North
RET001971,ORD00040849,CUST003164,30/12/2021,Quality issue,35.02,5.1,Germany,East
RET001972,ORD00028321,CUST004648,26/01/2023,Changed mind,113.73,5.03,Germany,Central
RET001973,ORD00023650,CUST002248,31/08/2022,Not as described,22.93,0.29,Canada,West
RET001974,ORD00035874,CUST000858,23/03/2021,No longer needed,56.21,5.96,Australia,East
RET001975,ORD00021536,CUST003235,02/09/2026,Damage in shipping,106.86,10.75,UK,South
RET001976,ORD00002703,CUST001063,06/07/2020,Changed mind,9.26,1.2,Germany,Central
RET001977,ORD00037359,CUST004637,08/09/2020,Better price found,53.19,4.88,USA,North
RET001978,ORD00011360,CUST004133,16/03/2026,Quality issue,353.87,35.33,Japan,Central
RET001979,ORD00010634,CUST004497,08/09/2024,Wrong item,425.62,28.06,USA,South
RET001980,ORD00029954,CUST000257,01/05/2020,Quality issue,28.69,3.33,Japan,East
RET001981,ORD00020199,CUST000099,07/08/2026,Changed mind,811.59,65.86,Canada,East
RET001982,ORD00027588,CUST002825,04/10/2023,Wrong item,12.27,1.11,France,North
RET001983,ORD00019555,CUST004373,17/10/2023,Wrong item,65.58,8.43,Australia,South
RET001984,ORD00044209,CUST003292,29/05/2023,Defective,301.73,40.36,UK,East
RET001985,ORD00036621,CUST001861,13/07/2022,Wrong item,185.55,25.42,UK,North
RET001986,ORD00027140,CUST001341,29/01/2021,Not as described,156.2,30.75,USA,West
RET001987,ORD00003106,CUST000612,18/04/2025,Damage in shipping,94.9,5.73,India,North
RET001988,ORD00030633,CUST004563,28/02/2025,Defective,247.63,15.99,Japan,West
RET001989,ORD00044163,CUST004573,27/08/2021,Not as described,139.19,19.12,Japan,Central
RET001990,ORD00033267,CUST001859,17/01/2021,Changed mind,80.83,5.72,Japan,Central
RET001991,ORD00021363,CUST002121,24/09/2024,Damage in shipping,671.65,45.86,Australia,Central
RET001992,ORD00000916,CUST001056,09/04/2023,Defective,28.01,0.5,Australia,Central
RET001993,ORD00036150,CUST001612,06/06/2025,Damage in shipping,747,78.73,USA,North
RET001994,ORD00022623,CUST002534,06/02/2025,Not as described,20.89,3.32,USA,South
RET001995,ORD00026630,CUST004412,28/05/2022,Defective,102.95,13.68,USA,West
RET001996,ORD00006544,CUST002768,01/08/2024,Quality issue,108.71,9.94,Germany,West
RET001997,ORD00040695,CUST003912,15/10/2021,Damage in shipping,121.25,0.22,Australia,North
RET001998,ORD00038271,CUST004649,16/09/2023,Defective,14.89,2.31,India,East
RET001999,ORD00028486,CUST002744,02/04/2021,No longer needed,242.15,20.3,UK,South
RET002000,ORD00021617,CUST002363,13/07/2024,Better price found,161.81,9.36,USA,West
RET002001,ORD00008212,CUST004094,06/05/2022,Better price found,57.95,9.28,Canada,South
RET002002,ORD00026234,CUST003604,20/08/2021,Changed mind,75.17,7.23,Japan,North
RET002003,ORD00036582,CUST003450,24/02/2026,Better price found,56.33,4.35,France,East
RET002004,ORD00045460,CUST001700,31/01/2023,Not as described,69.91,11.93,UK,Central
RET002005,ORD00014187,CUST001521,04/07/2020,Damage in shipping,168.17,6.03,France,West
RET002006,ORD00021538,CUST002370,03/06/2022,Damage in shipping,308.84,21.1,Japan,Central
RET002007,ORD00010763,CUST000590,01/12/2022,Better price found,233.67,5.46,Canada,North
RET002008,ORD00006694,CUST003061,18/10/2026,Damage in shipping,8.04,0.5,France,East
RET002009,ORD00018820,CUST002282,05/09/2024,Changed mind,335.34,50.09,UK,West
RET002010,ORD00005062,CUST004553,19/12/2022,Not as described,472.38,4.02,Australia,South
RET002011,ORD00015183,CUST001787,25/01/2025,Quality issue,6.81,1.06,Canada,Central
RET002012,ORD00011378,CUST001225,21/03/2024,Damage in shipping,27.4,1.69,France,North
RET002013,ORD00033531,CUST003407,16/09/2026,Defective,118.7,4.15,Australia,North
RET002014,ORD00030262,CUST001144,19/01/2021,No longer needed,63.39,1.38,Japan,West
RET002015,ORD00009580,CUST000715,14/09/2021,Wrong item,280.45,30.54,Germany,East
RET002016,ORD00008571,CUST004157,07/08/2024,Quality issue,361.99,23.04,India,South
RET002017,ORD00032817,CUST003378,28/01/2020,Better price found,87.71,11.93,USA,East
RET002018,ORD00027703,CUST004582,20/04/2026,Changed mind,431.63,24.38,Australia,South
RET002019,ORD00022240,CUST001650,26/05/2023,Better price found,144.17,15.9,Germany,West
RET002020,ORD00045725,CUST004377,27/07/2022,Damage in shipping,136.21,9.26,Japan,West
RET002021,ORD00021311,CUST004498,27/03/2026,No longer needed,224.14,0.42,UK,North
RET002022,ORD00007521,CUST003476,27/01/2025,Damage in shipping,80.44,16.75,Japan,East
RET002023,ORD00047648,CUST001650,25/08/2025,Defective,371.93,8.24,Germany,West
RET002024,ORD00038054,CUST003684,06/08/2025,Defective,92.58,19,Japan,West
RET002025,ORD00010902,CUST002749,15/11/2026,Defective,272.06,40.82,USA,West
RET002026,ORD00014493,CUST003116,20/04/2021,No longer needed,27,1.67,Australia,North
RET002027,ORD00004425,CUST000830,02/02/2022,No longer needed,148.22,11.38,UK,West
RET002028,ORD00035145,CUST001439,30/08/2025,Better price found,540.77,56.72,USA,North
RET002029,ORD00021581,CUST003952,15/09/2022,Quality issue,1385.48,72.65,Germany,West
RET002030,ORD00046898,CUST000284,17/10/2026,Quality issue,40.12,2.08,Australia,West
RET002031,ORD00048419,CUST004570,19/12/2025,Changed mind,548.38,56.13,USA,Central
RET002032,ORD00003234,CUST002348,27/06/2026,Damage in shipping,1015.51,39.18,USA,North
RET002033,ORD00023571,CUST002428,06/01/2027,Defective,6.86,0.84,Australia,East
RET002034,ORD00016389,CUST000925,13/12/2025,No longer needed,180.24,7.64,UK,East
RET002035,ORD00006853,CUST003415,16/02/2024,No longer needed,211.71,18.59,France,South
RET002036,ORD00007686,CUST001486,15/06/2022,Not as described,304.8,16.2,USA,East
RET002037,ORD00020020,CUST003215,14/06/2022,Changed mind,926.61,42.88,India,East
RET002038,ORD00006185,CUST003819,28/03/2025,Better price found,507.4,23.06,Australia,North
RET002039,ORD00004850,CUST000147,22/10/2026,Wrong item,352.41,54.51,Japan,North
RET002040,ORD00035690,CUST001108,06/09/2021,Defective,32.62,2.39,Australia,North
RET002041,ORD00049382,CUST002920,24/01/2026,Wrong item,139.12,18.98,Canada,Central
RET002042,ORD00023769,CUST001315,02/10/2026,Quality issue,489.57,40.13,Germany,West
RET002043,ORD00040309,CUST004438,02/08/2024,Quality issue,337.38,2.3,USA,Central
RET002044,ORD00025857,CUST004136,16/06/2023,Not as described,416.07,10.53,UK,North
RET002045,ORD00043127,CUST000114,27/04/2024,Quality issue,48.38,2.55,Australia,East
RET002046,ORD00015146,CUST002684,26/03/2023,Not as described,10.8,1.91,Canada,West
RET002047,ORD00028032,CUST001328,12/01/2027,Wrong item,679.56,85.69,UK,Central
RET002048,ORD00021076,CUST001582,02/05/2021,Not as described,109.26,11.05,USA,Central
RET002049,ORD00031291,CUST003729,16/02/2021,No longer needed,53.22,5.37,Japan,South
RET002050,ORD00048945,CUST002437,29/11/2020,No longer needed,48.88,3.06,France,Central
RET002051,ORD00026692,CUST001858,11/08/2021,Damage in shipping,124.55,17.08,Australia,South
RET002052,ORD00007740,CUST000505,21/04/2025,Wrong item,382.88,34.52,France,North
RET002053,ORD00023296,CUST001384,02/04/2022,Defective,202.04,35.03,Germany,Central
RET002054,ORD00004078,CUST000394,09/09/2023,Better price found,105.85,8.54,Canada,North
RET002055,ORD00017532,CUST003107,07/07/2023,Damage in shipping,231.78,30.87,UK,Central
RET002056,ORD00015914,CUST004522,22/07/2021,Wrong item,117.86,2.23,UK,North
RET002057,ORD00002520,CUST001948,25/07/2020,Not as described,115.36,4.87,Canada,West
RET002058,ORD00003310,CUST000560,14/11/2022,Not as described,208.83,9.03,Canada,North
RET002059,ORD00031758,CUST000032,05/02/2022,No longer needed,4.95,0.41,Germany,Central
RET002060,ORD00030861,CUST001531,01/07/2024,Defective,299.72,49.78,India,East
RET002061,ORD00000427,CUST003153,25/10/2026,Damage in shipping,552.72,86.48,Canada,Central
RET002062,ORD00035734,CUST001405,18/03/2023,Not as described,86.15,2.54,France,West
RET002063,ORD00030999,CUST004633,09/05/2020,Quality issue,138.44,17.34,USA,East
RET002064,ORD00018691,CUST000278,08/04/2026,Not as described,352.25,23.69,Canada,Central
RET002065,ORD00019273,CUST002265,10/01/2026,Defective,195.05,23.85,Japan,Central
RET002066,ORD00006317,CUST001680,13/04/2026,Damage in shipping,95.15,0.88,Japan,East
RET002067,ORD00030762,CUST002804,09/10/2025,No longer needed,180.15,16.88,France,West
RET002068,ORD00040049,CUST003072,04/07/2026,Damage in shipping,173.77,18.16,France,East
RET002069,ORD00035329,CUST000209,23/09/2021,No longer needed,45.02,7.48,UK,North
RET002070,ORD00027411,CUST004349,19/05/2021,Damage in shipping,20.91,0.9,Germany,East
RET002071,ORD00038002,CUST001073,10/11/2025,Wrong item,144.45,25.01,France,Central
RET002072,ORD00044256,CUST003395,30/04/2021,Better price found,90.43,13.37,Japan,North
RET002073,ORD00037732,CUST000271,17/11/2024,Damage in shipping,95.03,11.55,France,Central
RET002074,ORD00040036,CUST003093,19/05/2026,Changed mind,225.14,17.53,India,East
RET002075,ORD00001441,CUST002151,09/11/2026,Quality issue,818.64,130.11,Canada,South
RET002076,ORD00037260,CUST003709,13/06/2024,Quality issue,373.94,47.51,Canada,North
RET002077,ORD00005899,CUST004702,25/03/2024,Not as described,73.9,6.33,Canada,West
RET002078,ORD00027808,CUST003681,11/12/2020,Changed mind,204.89,8.22,Germany,North
RET002079,ORD00006943,CUST004219,18/11/2021,Wrong item,552.23,35.04,Japan,South
RET002080,ORD00029460,CUST001359,27/05/2026,Better price found,256.52,31.88,UK,South
RET002081,ORD00024140,CUST001585,06/03/2021,Damage in shipping,213.3,5.24,Australia,East
RET002082,ORD00006770,CUST003386,13/02/2026,Wrong item,235.24,25.88,India,North
RET002083,ORD00037221,CUST002379,09/11/2025,Not as described,602.76,20.09,Australia,West
RET002084,ORD00012166,CUST002463,26/12/2026,Defective,720.45,3.05,France,North
RET002085,ORD00028473,CUST000446,09/05/2020,Quality issue,23.94,3.4,India,South
RET002086,ORD00043095,CUST003037,10/09/2022,No longer needed,332.44,27.36,Japan,West
RET002087,ORD00002225,CUST001541,11/10/2024,Defective,145.33,9.49,UK,East
RET002088,ORD00038333,CUST002323,21/11/2026,No longer needed,118.85,11.18,France,South
RET002089,ORD00001446,CUST002911,15/08/2021,Changed mind,21.53,0.06,Australia,North
RET002090,ORD00043090,CUST001077,30/04/2022,Changed mind,508.77,1.07,UK,East
RET002091,ORD00016659,CUST004994,05/08/2022,Wrong item,63.41,6.64,Canada,South
RET002092,ORD00001111,CUST002283,07/11/2023,Wrong item,243.54,9.51,Australia,East
RET002093,ORD00038448,CUST003528,15/02/2022,Defective,179.22,16.21,India,West
RET002094,ORD00031979,CUST001958,06/08/2026,Wrong item,37.16,5.01,UK,West
RET002095,ORD00038353,CUST004753,07/05/2022,Changed mind,147.59,4.68,France,Central
RET002096,ORD00030523,CUST004128,04/03/2021,No longer needed,0.1,0.01,Germany,East
RET002097,ORD00005852,CUST002585,19/03/2022,No longer needed,2.11,0.28,France,South
RET002098,ORD00015090,CUST002323,11/04/2021,Wrong item,59.7,3.37,France,South
RET002099,ORD00027879,CUST003531,13/10/2023,Changed mind,42.58,0.68,UK,South
RET002100,ORD00004493,CUST003551,01/02/2023,Defective,188.67,29.27,Germany,South
RET002101,ORD00001049,CUST001310,16/04/2022,No longer needed,109.92,2.37,UK,South
RET002102,ORD00004750,CUST004375,13/02/2023,Not as described,225.3,25.81,USA,Central
RET002103,ORD00003760,CUST000864,06/08/2022,Better price found,144.83,17.76,Japan,West
RET002104,ORD00044817,CUST003403,27/05/2022,Damage in shipping,45.76,2.36,India,West
RET002105,ORD00035474,CUST003924,16/05/2024,Not as described,2.86,0.37,USA,North
RET002106,ORD00047848,CUST004955,06/06/2022,Better price found,491.48,71.96,USA,Central
RET002107,ORD00000340,CUST000712,06/02/2021,Quality issue,36.47,6.48,UK,Central
RET002108,ORD00031501,CUST000523,15/03/2021,Not as described,17.23,2.89,Japan,East
RET002109,ORD00027131,CUST001366,05/06/2021,No longer needed,121.86,7.3,UK,East
RET002110,ORD00029434,CUST001914,20/04/2025,Changed mind,397.22,7.66,Japan,West
RET002111,ORD00040472,CUST000100,11/08/2024,Changed mind,588.2,2.21,USA,North
RET002112,ORD00004624,CUST001386,23/02/2023,Better price found,50.37,8.28,India,North
RET002113,ORD00021128,CUST001234,02/04/2022,Not as described,92,10.99,Canada,South
RET002114,ORD00048844,CUST004515,12/07/2023,Quality issue,403.13,20.48,Canada,East
RET002115,ORD00002969,CUST002887,05/02/2025,Wrong item,396.69,18.43,Canada,South
RET002116,ORD00040632,CUST004376,05/03/2021,Damage in shipping,178.39,11.54,USA,North
RET002117,ORD00032711,CUST004041,25/11/2025,Changed mind,28.48,2.03,Japan,Central
RET002118,ORD00005546,CUST004696,08/10/2024,Better price found,247.18,31.74,France,West
RET002119,ORD00004933,CUST004992,23/09/2021,Not as described,38.97,3.42,Japan,Central
RET002120,ORD00041123,CUST002074,03/11/2022,Damage in shipping,90.98,10.72,Canada,East
RET002121,ORD00015561,CUST000944,01/09/2021,No longer needed,19.4,1.16,India,Central
RET002122,ORD00037303,CUST001364,28/05/2024,Better price found,44.43,0.09,Japan,East
RET002123,ORD00037315,CUST004365,22/04/2022,No longer needed,40.13,4.62,France,Central
RET002124,ORD00043260,CUST003061,01/04/2021,Damage in shipping,21.3,0.54,France,East
RET002125,ORD00002087,CUST004161,08/08/2025,Not as described,406.99,37.38,Japan,North
RET002126,ORD00045939,CUST000988,25/01/2021,Defective,49.83,1.56,India,Central
RET002127,ORD00048483,CUST003546,07/07/2025,Defective,319.65,64.01,USA,Central
RET002128,ORD00004486,CUST002578,04/06/2020,Defective,52.45,7.35,Germany,East
RET002129,ORD00033823,CUST003997,06/09/2022,No longer needed,1.57,0.23,Japan,Central
