OrderID,OrderDate,CustomerID,TotalAmount,OrderStatus,ShippingDate,DeliveryDate,Country,Region,Category
ORD00033221,31/08/2023,CUST002418,106.1,Shipped,04/09/2023,,Canada,North,Automotive
ORD00033222,18/04/2024,CUST002554,568.51,Shipped,22/04/2024,,Germany,West,Toys
ORD00033223,06/12/2023,CUST002592,868.49,Completed,08/12/2023,15/12/2023,France,South,Electronics
ORD00033224,24/08/2025,CUST001996,807.63,Completed,28/08/2025,04/09/2025,India,North,Fashion
ORD00033225,10/02/2025,CUST002025,451.46,Completed,14/02/2025,23/02/2025,USA,North,Books
ORD00033226,24/03/2024,CUST000214,298.63,Completed,25/03/2024,28/03/2024,Australia,Central,Fashion
ORD00033227,31/05/2022,CUST002403,437.03,Completed,05/06/2022,10/06/2022,USA,South,Pet Supplies
ORD00033228,13/04/2024,CUST003636,323.83,Completed,15/04/2024,23/04/2024,UK,West,Electronics
ORD00033229,15/03/2021,CUST003708,389.41,Completed,20/03/2021,26/03/2021,Japan,South,Electronics
ORD00033230,05/12/2025,CUST002696,10.74,Completed,07/12/2025,11/12/2025,Canada,North,Pet Supplies
ORD00033231,29/09/2025,CUST004602,818.04,Completed,03/10/2025,09/10/2025,France,South,Beauty
ORD00033232,31/10/2026,CUST001188,298.45,Completed,03/11/2026,11/11/2026,Australia,West,Books
ORD00033233,13/05/2026,CUST001855,41.23,Completed,16/05/2026,24/05/2026,USA,Central,Office Supplies
ORD00033234,02/07/2025,CUST001584,97.76,Completed,07/07/2025,15/07/2025,Japan,North,Books
ORD00033235,18/12/2021,CUST003437,395.52,Completed,23/12/2021,02/01/2022,India,South,Pet Supplies
ORD00033236,01/01/2026,CUST000172,210.97,Completed,03/01/2026,13/01/2026,USA,Central,Sports
ORD00033237,14/07/2024,CUST001409,1423.07,Completed,17/07/2024,23/07/2024,UK,Central,Toys
ORD00033238,26/09/2022,CUST003270,24.04,Completed,27/09/2022,04/10/2022,Australia,East,Books
ORD00033239,17/03/2023,CUST002042,112.99,Completed,19/03/2023,22/03/2023,Canada,North,Sports
ORD00033240,24/11/2026,CUST004755,194.32,Completed,28/11/2026,05/12/2026,Australia,North,Books
ORD00033241,27/11/2026,CUST003241,350.13,Completed,29/11/2026,04/12/2026,Japan,West,Home & Kitchen
ORD00033242,27/06/2024,CUST002741,268.33,Completed,28/06/2024,08/07/2024,USA,Central,Home & Kitchen
ORD00033243,19/11/2025,CUST003567,460.97,Completed,21/11/2025,30/11/2025,USA,South,Fashion
ORD00033244,31/05/2023,CUST004669,0.29,Shipped,03/06/2023,,India,East,Electronics
ORD00033245,20/07/2020,CUST000537,11.94,Completed,25/07/2020,01/08/2020,Japan,North,Office Supplies
ORD00033246,26/10/2022,CUST003791,6.99,Shipped,30/10/2022,,Germany,North,Home & Kitchen
ORD00033247,15/07/2023,CUST004369,588.82,Shipped,20/07/2023,,Australia,Central,Fashion
ORD00033248,04/01/2025,CUST004547,98.02,Completed,06/01/2025,15/01/2025,UK,South,Automotive
ORD00033249,17/03/2020,CUST002328,38.38,Completed,21/03/2020,29/03/2020,UK,South,Toys
ORD00033250,13/10/2021,CUST001886,90.62,Completed,18/10/2021,21/10/2021,Japan,West,Toys
ORD00033251,27/11/2023,CUST004710,596.29,Completed,30/11/2023,06/12/2023,UK,East,Office Supplies
ORD00033252,21/07/2026,CUST001909,6.6,Pending,23/07/2026,,USA,West,Pet Supplies
ORD00033253,18/10/2022,CUST000931,24.6,Completed,21/10/2022,30/10/2022,Australia,East,Sports
ORD00033254,27/09/2023,CUST003527,271.83,Shipped,28/09/2023,,Australia,North,Pet Supplies
ORD00033255,23/01/2020,CUST000225,231.9,Completed,27/01/2020,02/02/2020,Germany,Central,Fashion
ORD00033256,05/02/2022,CUST003666,152.78,Completed,06/02/2022,14/02/2022,Canada,East,Books
ORD00033257,11/04/2024,CUST003973,78.18,Shipped,13/04/2024,,UK,North,Electronics
ORD00033258,02/09/2023,CUST003273,170.42,Completed,07/09/2023,15/09/2023,UK,Central,Home & Kitchen
ORD00033259,20/03/2022,CUST000962,626.8,Returned,21/03/2022,27/03/2022,Canada,East,Fashion
ORD00033260,17/07/2021,CUST004010,137.72,Pending,20/07/2021,,UK,East,Automotive
ORD00033261,13/11/2023,CUST002901,146.34,Completed,15/11/2023,19/11/2023,Japan,Central,Toys
ORD00033262,24/11/2024,CUST002251,179.15,Pending,25/11/2024,,UK,West,Books
ORD00033263,11/05/2021,CUST000552,454.57,Completed,15/05/2021,25/05/2021,France,North,Home & Kitchen
ORD00033264,01/04/2021,CUST000981,163.11,Completed,05/04/2021,09/04/2021,Canada,South,Sports
ORD00033265,30/04/2021,CUST004587,153.31,Completed,03/05/2021,07/05/2021,UK,South,Office Supplies
ORD00033266,01/07/2021,CUST004364,47.78,Completed,06/07/2021,15/07/2021,Japan,North,Toys
ORD00033267,07/01/2021,CUST001859,87.55,Completed,09/01/2021,15/01/2021,Japan,Central,Pet Supplies
ORD00033268,15/07/2026,CUST000847,203.71,Completed,20/07/2026,30/07/2026,Australia,South,Pet Supplies
ORD00033269,27/10/2021,CUST000750,42.04,Shipped,29/10/2021,,Germany,Central,Pet Supplies
ORD00033270,31/10/2025,CUST002987,734.2,Completed,05/11/2025,09/11/2025,Germany,East,Sports
ORD00033271,21/08/2022,CUST000298,90.84,Completed,23/08/2022,29/08/2022,Canada,North,Sports
ORD00033272,13/08/2026,CUST001477,119.18,Completed,15/08/2026,25/08/2026,USA,Central,Pet Supplies
ORD00033273,23/12/2025,CUST002923,1155.76,Completed,28/12/2025,06/01/2026,Canada,Central,Beauty
ORD00033274,21/12/2024,CUST000315,82.35,Completed,25/12/2024,04/01/2025,Japan,North,Beauty
ORD00033275,24/10/2023,CUST003902,326.22,Completed,27/10/2023,01/11/2023,France,Central,Toys
ORD00033276,10/05/2024,CUST001320,276.84,Completed,14/05/2024,20/05/2024,Australia,South,Office Supplies
ORD00033277,14/03/2022,CUST004011,428.5,Completed,16/03/2022,19/03/2022,UK,West,Office Supplies
ORD00033278,04/03/2023,CUST002271,376.29,Completed,09/03/2023,18/03/2023,USA,South,Beauty
ORD00033279,23/09/2022,CUST000458,234.46,Completed,25/09/2022,05/10/2022,UK,East,Sports
ORD00033280,14/06/2020,CUST004908,35.64,Completed,18/06/2020,23/06/2020,India,West,Office Supplies
ORD00033281,27/08/2026,CUST002755,246.5,Completed,31/08/2026,06/09/2026,Japan,West,Office Supplies
ORD00033282,27/12/2026,CUST000331,1407.74,Completed,31/12/2026,10/01/2027,Japan,South,Sports
ORD00033283,14/09/2023,CUST004132,5.49,Completed,17/09/2023,21/09/2023,UK,East,Pet Supplies
ORD00033284,12/04/2021,CUST004938,205.3,Completed,16/04/2021,20/04/2021,USA,Central,Pet Supplies
ORD00033285,08/05/2024,CUST003964,75.86,Completed,13/05/2024,18/05/2024,Japan,West,Home & Kitchen
ORD00033286,09/10/2026,CUST002445,74.73,Completed,12/10/2026,21/10/2026,Germany,West,Pet Supplies
ORD00033287,29/03/2024,CUST003033,67.86,Completed,02/04/2024,10/04/2024,Japan,South,Sports
ORD00033288,20/12/2023,CUST000714,19.63,Completed,21/12/2023,26/12/2023,UK,North,Books
ORD00033289,12/06/2026,CUST004748,1695.26,Completed,16/06/2026,20/06/2026,France,South,Beauty
ORD00033290,18/03/2020,CUST000352,171.37,Completed,20/03/2020,26/03/2020,Japan,North,Sports
ORD00033291,29/05/2022,CUST003838,131.16,Completed,30/05/2022,06/06/2022,Germany,East,Books
ORD00033292,08/12/2020,CUST003652,187.95,Shipped,11/12/2020,,Germany,West,Home & Kitchen
ORD00033293,14/05/2024,CUST003948,213.25,Completed,16/05/2024,21/05/2024,UK,North,Automotive
ORD00033294,20/11/2022,CUST000659,431.16,Completed,25/11/2022,03/12/2022,Canada,West,Home & Kitchen
ORD00033295,07/04/2026,CUST002474,639.96,Completed,09/04/2026,13/04/2026,Germany,Central,Sports
ORD00033296,22/02/2023,CUST001282,50.02,Completed,27/02/2023,08/03/2023,USA,West,Electronics
ORD00033297,10/01/2023,CUST004639,113.43,Completed,11/01/2023,15/01/2023,France,West,Toys
ORD00033298,29/02/2020,CUST002928,74.28,Completed,05/03/2020,11/03/2020,India,Central,Electronics
ORD00033299,01/03/2021,CUST000796,479.17,Completed,05/03/2021,09/03/2021,France,South,Beauty
ORD00033300,06/12/2023,CUST004649,363.25,Shipped,09/12/2023,,India,East,Books
ORD00033301,18/03/2022,CUST001854,386.82,Completed,19/03/2022,29/03/2022,Australia,West,Home & Kitchen
ORD00033302,11/03/2025,CUST001387,556.85,Completed,15/03/2025,18/03/2025,India,East,Sports
ORD00033303,04/10/2026,CUST002409,318.15,Completed,07/10/2026,15/10/2026,UK,South,Office Supplies
ORD00033304,02/09/2022,CUST004720,424.54,Completed,07/09/2022,15/09/2022,Australia,South,Books
ORD00033305,18/08/2021,CUST004587,68.64,Completed,21/08/2021,30/08/2021,UK,South,Beauty
ORD00033306,06/01/2024,CUST002776,106.04,Completed,08/01/2024,12/01/2024,Japan,East,Fashion
ORD00033307,19/09/2026,CUST001427,551.09,Completed,23/09/2026,02/10/2026,UK,South,Automotive
ORD00033308,18/04/2026,CUST001766,49.83,Completed,19/04/2026,28/04/2026,USA,East,Fashion
ORD00033309,03/02/2025,CUST003546,96.36,Completed,05/02/2025,15/02/2025,USA,Central,Pet Supplies
ORD00033310,31/10/2020,CUST000144,103.81,Pending,02/11/2020,,Germany,South,Home & Kitchen
ORD00033311,23/04/2025,CUST003410,164.86,Completed,27/04/2025,06/05/2025,Canada,East,Books
ORD00033312,08/04/2022,CUST004764,486.51,Completed,11/04/2022,18/04/2022,Canada,South,Office Supplies
ORD00033313,08/10/2024,CUST002437,889.3,Completed,10/10/2024,19/10/2024,France,Central,Sports
ORD00033314,28/06/2021,CUST004931,96.96,Completed,01/07/2021,11/07/2021,India,North,Books
ORD00033315,08/12/2025,CUST001158,331.71,Completed,12/12/2025,20/12/2025,USA,West,Books
ORD00033316,23/10/2020,CUST003755,141.53,Completed,27/10/2020,05/11/2020,USA,North,Sports
ORD00033317,03/03/2025,CUST002747,181.26,Pending,04/03/2025,,France,South,Beauty
ORD00033318,31/10/2025,CUST001089,68.52,Completed,02/11/2025,07/11/2025,Australia,South,Books
ORD00033319,25/06/2021,CUST004849,190.33,Completed,26/06/2021,02/07/2021,USA,West,Sports
ORD00033320,09/05/2020,CUST001661,120.66,Completed,11/05/2020,21/05/2020,France,East,Office Supplies
ORD00033321,13/05/2026,CUST002762,97.73,Completed,16/05/2026,21/05/2026,France,South,Fashion
ORD00033322,22/01/2024,CUST003384,400.88,Completed,25/01/2024,29/01/2024,Canada,South,Beauty
ORD00033323,03/11/2022,CUST003526,243.2,Completed,07/11/2022,15/11/2022,Australia,Central,Sports
ORD00033324,07/06/2025,CUST003059,82.99,Completed,08/06/2025,17/06/2025,UK,West,Books
ORD00033325,26/01/2020,CUST004707,74.05,Completed,27/01/2020,06/02/2020,France,East,Electronics
ORD00033326,18/05/2023,CUST000120,58.46,Completed,19/05/2023,22/05/2023,UK,Central,Toys
ORD00033327,12/12/2021,CUST000944,63.49,Completed,15/12/2021,23/12/2021,India,Central,Home & Kitchen
ORD00033328,30/12/2026,CUST003556,918.13,Completed,02/01/2027,10/01/2027,Australia,South,Home & Kitchen
ORD00033329,15/08/2022,CUST000253,496.79,Completed,16/08/2022,19/08/2022,Germany,South,Office Supplies
ORD00033330,29/10/2024,CUST002945,83.7,Completed,01/11/2024,07/11/2024,Australia,Central,Pet Supplies
ORD00033331,23/08/2020,CUST000643,269.98,Completed,24/08/2020,02/09/2020,Canada,North,Electronics
ORD00033332,16/06/2021,CUST002873,37.5,Cancelled,,,Germany,South,Toys
ORD00033333,22/09/2025,CUST002511,39.97,Completed,24/09/2025,01/10/2025,France,North,Home & Kitchen
ORD00033334,09/08/2025,CUST000714,18.91,Completed,14/08/2025,24/08/2025,UK,North,Office Supplies
ORD00033335,16/05/2023,CUST000280,60.85,Completed,20/05/2023,26/05/2023,Germany,Central,Home & Kitchen
ORD00033336,13/04/2022,CUST001201,84.06,Completed,16/04/2022,24/04/2022,USA,North,Fashion
ORD00033337,05/01/2020,CUST003131,178.29,Completed,06/01/2020,11/01/2020,France,East,Home & Kitchen
ORD00033338,16/03/2025,CUST001967,82.66,Shipped,21/03/2025,,Canada,West,Home & Kitchen
ORD00033339,19/01/2020,CUST003434,31.57,Completed,20/01/2020,30/01/2020,India,North,Sports
ORD00033340,08/03/2024,CUST003643,336.96,Completed,13/03/2024,23/03/2024,USA,East,Pet Supplies
ORD00033341,18/04/2025,CUST002295,108.61,Completed,22/04/2025,30/04/2025,France,West,Automotive
ORD00033342,24/06/2023,CUST001301,258.38,Completed,27/06/2023,06/07/2023,Germany,South,Fashion
ORD00033343,03/07/2023,CUST002494,165.57,Completed,06/07/2023,10/07/2023,Canada,North,Books
ORD00033344,17/08/2026,CUST001680,78.52,Completed,22/08/2026,29/08/2026,Japan,East,Fashion
ORD00033345,18/11/2020,CUST002864,194.21,Completed,22/11/2020,28/11/2020,India,East,Books
ORD00033346,30/12/2020,CUST002355,4.19,Completed,01/01/2021,10/01/2021,Germany,Central,Fashion
ORD00033347,18/01/2020,CUST002862,23.96,Completed,21/01/2020,28/01/2020,Japan,North,Toys
ORD00033348,09/10/2020,CUST004001,47.6,Completed,10/10/2020,14/10/2020,USA,North,Beauty
ORD00033349,05/07/2020,CUST003757,77.15,Completed,07/07/2020,10/07/2020,Germany,West,Electronics
ORD00033350,10/03/2026,CUST004478,387.56,Completed,13/03/2026,18/03/2026,Canada,West,Fashion
ORD00033351,19/08/2021,CUST004784,89.16,Completed,24/08/2021,30/08/2021,Japan,North,Electronics
ORD00033352,23/01/2024,CUST001293,202.23,Pending,24/01/2024,,UK,East,Office Supplies
ORD00033353,18/01/2023,CUST001447,167.64,Completed,21/01/2023,25/01/2023,France,West,Office Supplies
ORD00033354,19/04/2020,CUST000394,41.02,Completed,21/04/2020,30/04/2020,Canada,North,Books
ORD00033355,26/09/2020,CUST004425,289.63,Completed,01/10/2020,04/10/2020,France,Central,Beauty
ORD00033356,16/01/2023,CUST002200,576.81,Completed,18/01/2023,21/01/2023,India,Central,Books
ORD00033357,11/03/2023,CUST001296,184.62,Completed,16/03/2023,19/03/2023,Germany,Central,Toys
ORD00033358,10/02/2024,CUST003677,16.82,Completed,12/02/2024,20/02/2024,Australia,North,Pet Supplies
ORD00033359,03/03/2023,CUST003664,142.41,Completed,06/03/2023,11/03/2023,France,East,Beauty
ORD00033360,16/07/2021,CUST004981,37.36,Pending,17/07/2021,,USA,East,Beauty
ORD00033361,28/06/2023,CUST000859,148.22,Completed,30/06/2023,03/07/2023,Australia,Central,Books
ORD00033362,23/01/2021,CUST001177,22.66,Completed,24/01/2021,03/02/2021,India,West,Home & Kitchen
ORD00033363,24/02/2020,CUST003185,89.08,Shipped,28/02/2020,,USA,West,Toys
ORD00033364,23/09/2022,CUST001266,16.09,Completed,28/09/2022,03/10/2022,UK,North,Home & Kitchen
ORD00033365,10/07/2021,CUST002469,558.69,Completed,11/07/2021,20/07/2021,Canada,North,Sports
ORD00033366,29/09/2020,CUST000386,23.24,Shipped,01/10/2020,,Canada,Central,Automotive
ORD00033367,30/06/2023,CUST003260,242.91,Completed,01/07/2023,06/07/2023,Canada,West,Books
ORD00033368,05/04/2026,CUST004255,854.31,Completed,06/04/2026,10/04/2026,UK,West,Pet Supplies
ORD00033369,15/03/2021,CUST003345,36.04,Completed,17/03/2021,27/03/2021,India,West,Toys
ORD00033370,29/09/2021,CUST001447,407.75,Completed,30/09/2021,10/10/2021,France,West,Books
ORD00033371,17/09/2020,CUST001564,51.93,Completed,18/09/2020,22/09/2020,Australia,East,Pet Supplies
ORD00033372,28/04/2024,CUST000585,841.44,Completed,01/05/2024,04/05/2024,UK,North,Home & Kitchen
ORD00033373,04/08/2023,CUST001435,813.21,Cancelled,,,France,Central,Fashion
ORD00033374,24/12/2020,CUST004838,31.7,Completed,26/12/2020,29/12/2020,Germany,Central,Books
ORD00033375,09/08/2025,CUST002687,560.65,Completed,14/08/2025,24/08/2025,Japan,South,Office Supplies
ORD00033376,02/01/2020,CUST002136,14.53,Completed,06/01/2020,14/01/2020,India,North,Toys
ORD00033377,07/09/2024,CUST000030,70.82,Completed,08/09/2024,14/09/2024,Japan,North,Home & Kitchen
ORD00033378,21/04/2020,CUST004176,7.74,Completed,25/04/2020,29/04/2020,Germany,South,Books
ORD00033379,01/06/2020,CUST001912,15.81,Completed,02/06/2020,11/06/2020,Australia,East,Automotive
ORD00033380,27/03/2020,CUST003033,85.12,Returned,30/03/2020,09/04/2020,Japan,South,Sports
ORD00033381,19/05/2023,CUST004840,131.13,Completed,24/05/2023,28/05/2023,Japan,North,Beauty
ORD00033382,08/09/2025,CUST004790,498.94,Completed,10/09/2025,20/09/2025,UK,East,Toys
ORD00033383,21/04/2021,CUST002144,52.8,Completed,22/04/2021,30/04/2021,Australia,West,Pet Supplies
ORD00033384,10/10/2021,CUST000272,522.92,Completed,14/10/2021,21/10/2021,Japan,South,Automotive
ORD00033385,05/01/2024,CUST004167,11.37,Completed,09/01/2024,12/01/2024,Australia,South,Office Supplies
ORD00033386,13/05/2025,CUST001124,19.82,Completed,17/05/2025,20/05/2025,Japan,North,Pet Supplies
ORD00033387,01/08/2023,CUST001054,276.18,Cancelled,,,Germany,South,Fashion
ORD00033388,07/12/2026,CUST000987,1057.26,Completed,09/12/2026,15/12/2026,UK,East,Beauty
ORD00033389,14/04/2025,CUST004197,478.58,Completed,19/04/2025,22/04/2025,Canada,East,Office Supplies
ORD00033390,01/09/2021,CUST004056,98.58,Completed,05/09/2021,09/09/2021,Japan,Central,Electronics
ORD00033391,01/01/2022,CUST004389,45.47,Pending,03/01/2022,,USA,East,Pet Supplies
ORD00033392,28/01/2022,CUST000286,2,Completed,02/02/2022,11/02/2022,France,North,Beauty
ORD00033393,06/08/2024,CUST002315,193.77,Completed,07/08/2024,10/08/2024,Australia,North,Books
ORD00033394,07/10/2024,CUST004842,180.34,Completed,09/10/2024,19/10/2024,Australia,Central,Sports
ORD00033395,06/07/2025,CUST001202,170.75,Completed,10/07/2025,18/07/2025,France,North,Fashion
ORD00033396,12/02/2020,CUST001620,62.08,Shipped,15/02/2020,,France,North,Fashion
ORD00033397,18/05/2026,CUST003379,454.59,Completed,23/05/2026,30/05/2026,Australia,East,Office Supplies
ORD00033398,16/06/2023,CUST004420,269.29,Completed,20/06/2023,29/06/2023,USA,South,Office Supplies
ORD00033399,01/01/2024,CUST004516,67.77,Shipped,04/01/2024,,France,South,Pet Supplies
ORD00033400,29/02/2020,CUST002953,64.9,Completed,04/03/2020,14/03/2020,Japan,West,Fashion
ORD00033401,17/12/2026,CUST004209,78.18,Completed,19/12/2026,29/12/2026,India,Central,Home & Kitchen
ORD00033402,02/07/2022,CUST002610,30.7,Completed,04/07/2022,13/07/2022,Canada,North,Toys
ORD00033403,31/01/2023,CUST003884,287.33,Cancelled,,,USA,West,Home & Kitchen
ORD00033404,28/01/2022,CUST000371,174.63,Completed,31/01/2022,03/02/2022,Australia,West,Home & Kitchen
ORD00033405,18/04/2021,CUST002053,190.65,Completed,20/04/2021,29/04/2021,Australia,South,Books
ORD00033406,16/06/2020,CUST002152,15.65,Completed,18/06/2020,22/06/2020,Germany,East,Pet Supplies
ORD00033407,13/07/2023,CUST003829,723.86,Completed,18/07/2023,24/07/2023,France,South,Sports
ORD00033408,14/03/2021,CUST002260,18.06,Completed,19/03/2021,29/03/2021,Germany,West,Home & Kitchen
ORD00033409,02/05/2023,CUST001276,444.5,Completed,07/05/2023,11/05/2023,Australia,North,Home & Kitchen
ORD00033410,22/09/2021,CUST004341,64.71,Completed,24/09/2021,28/09/2021,Germany,South,Fashion
ORD00033411,21/01/2023,CUST003305,20.66,Completed,26/01/2023,04/02/2023,UK,East,Sports
ORD00033412,03/04/2023,CUST000819,72.47,Completed,06/04/2023,15/04/2023,UK,South,Toys
ORD00033413,06/05/2021,CUST004336,26.55,Completed,07/05/2021,16/05/2021,Australia,East,Automotive
ORD00033414,08/10/2022,CUST003167,130.66,Completed,09/10/2022,14/10/2022,Germany,East,Books
ORD00033415,18/01/2025,CUST000510,784.41,Pending,19/01/2025,,France,Central,Office Supplies
ORD00033416,24/02/2026,CUST004613,121.08,Completed,26/02/2026,08/03/2026,India,South,Beauty
ORD00033417,15/10/2026,CUST004404,346.57,Completed,17/10/2026,25/10/2026,USA,East,Home & Kitchen
ORD00033418,22/08/2021,CUST003695,323.02,Completed,23/08/2021,28/08/2021,UK,Central,Sports
ORD00033419,11/12/2024,CUST004217,370.99,Completed,14/12/2024,20/12/2024,UK,West,Automotive
ORD00033420,12/03/2026,CUST000188,153.13,Completed,13/03/2026,19/03/2026,India,Central,Fashion
ORD00033421,04/05/2025,CUST003103,1426.02,Completed,06/05/2025,14/05/2025,Germany,South,Automotive
ORD00033422,16/05/2023,CUST004454,45.55,Completed,21/05/2023,27/05/2023,Japan,North,Toys
ORD00033423,01/04/2020,CUST001097,63.47,Cancelled,,,USA,South,Toys
ORD00033424,12/12/2026,CUST003113,772.02,Completed,15/12/2026,22/12/2026,Japan,North,Automotive
ORD00033425,26/03/2021,CUST004161,0.08,Completed,30/03/2021,06/04/2021,Japan,North,Toys
ORD00033426,18/10/2023,CUST004869,287.78,Completed,21/10/2023,28/10/2023,Germany,Central,Toys
ORD00033427,10/12/2025,CUST004808,132.84,Completed,13/12/2025,23/12/2025,India,West,Home & Kitchen
ORD00033428,12/09/2026,CUST002551,67.35,Completed,15/09/2026,21/09/2026,Canada,North,Books
ORD00033429,31/12/2025,CUST000694,138.38,Completed,01/01/2026,06/01/2026,Canada,North,Fashion
ORD00033430,16/05/2020,CUST003881,309.79,Completed,20/05/2020,25/05/2020,Australia,South,Fashion
ORD00033431,05/08/2020,CUST001695,223.55,Completed,10/08/2020,19/08/2020,USA,South,Office Supplies
ORD00033432,25/09/2020,CUST004404,25.6,Completed,30/09/2020,08/10/2020,USA,East,Pet Supplies
ORD00033433,14/03/2020,CUST003709,10.4,Completed,17/03/2020,22/03/2020,Canada,North,Fashion
