OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal,Category
ORD00032903-04,ORD00032903,PROD00164,1,227.35,0,227.35,Home & Kitchen
ORD00032904-01,ORD00032904,PROD00103,1,29.9,0,29.9,Toys
ORD00032904-02,ORD00032904,PROD00161,2,97.28,0.1,175.1,Beauty
ORD00032905-01,ORD00032905,PROD00417,2,40.31,0,80.62,Beauty
ORD00032905-02,ORD00032905,PROD00187,1,287.41,0.15,244.3,Toys
ORD00032906-01,ORD00032906,PROD00352,2,51.24,0.1,92.23,Pet Supplies
ORD00032906-02,ORD00032906,PROD00029,3,46,0.05,131.1,Home & Kitchen
ORD00032906-03,ORD00032906,PROD00420,3,197.84,0.15,504.49,Books
ORD00032906-04,ORD00032906,PROD00125,4,369.58,0.05,1404.4,Toys
ORD00032906-05,ORD00032906,PROD00365,1,58.45,0,58.45,Pet Supplies
ORD00032907-01,ORD00032907,PROD00489,4,62.69,0.15,213.15,Office Supplies
ORD00032907-02,ORD00032907,PROD00155,1,139.45,0.05,132.48,Office Supplies
ORD00032908-01,ORD00032908,PROD00256,4,111.76,0.1,402.34,Books
ORD00032908-02,ORD00032908,PROD00118,2,500.27,0.05,950.51,Fashion
ORD00032908-03,ORD00032908,PROD00054,1,407.06,0,407.06,Home & Kitchen
ORD00032909-01,ORD00032909,PROD00129,2,248.02,0.05,471.24,Beauty
ORD00032909-02,ORD00032909,PROD00191,5,45.98,0,229.9,Sports
ORD00032909-03,ORD00032909,PROD00393,4,140.87,0,563.48,Toys
ORD00032909-04,ORD00032909,PROD00368,1,205.06,0,205.06,Home & Kitchen
ORD00032910-01,ORD00032910,PROD00050,4,90.39,0.05,343.48,Automotive
ORD00032910-02,ORD00032910,PROD00231,2,433.45,0.1,780.21,Sports
ORD00032910-03,ORD00032910,PROD00177,4,178.77,0.1,643.57,Beauty
ORD00032910-04,ORD00032910,PROD00408,1,205.51,0.15,174.68,Sports
ORD00032911-01,ORD00032911,PROD00301,5,164.94,0.05,783.47,Automotive
ORD00032911-02,ORD00032911,PROD00118,3,500.27,0.1,1350.73,Fashion
ORD00032911-03,ORD00032911,PROD00185,3,97.33,0.15,248.19,Sports
ORD00032911-04,ORD00032911,PROD00275,1,121.14,0.1,109.03,Toys
ORD00032912-01,ORD00032912,PROD00330,4,105.47,0,421.88,Books
ORD00032912-02,ORD00032912,PROD00405,3,245.82,0.1,663.71,Toys
ORD00032912-03,ORD00032912,PROD00043,3,47.14,0.1,127.28,Books
ORD00032912-04,ORD00032912,PROD00495,1,75.43,0.1,67.89,Sports
ORD00032913-01,ORD00032913,PROD00299,1,72.54,0,72.54,Pet Supplies
ORD00032914-01,ORD00032914,PROD00468,2,128,0,256,Home & Kitchen
ORD00032914-02,ORD00032914,PROD00012,2,95.01,0,190.02,Automotive
ORD00032914-03,ORD00032914,PROD00470,5,109.4,0,547,Toys
ORD00032914-04,ORD00032914,PROD00104,1,135.91,0,135.91,Toys
ORD00032914-05,ORD00032914,PROD00374,1,104.52,0,104.52,Home & Kitchen
ORD00032915-01,ORD00032915,PROD00282,3,180.71,0,542.13,Fashion
ORD00032915-02,ORD00032915,PROD00006,2,62.13,0.15,105.62,Electronics
ORD00032915-03,ORD00032915,PROD00392,1,122.02,0.05,115.92,Books
ORD00032915-04,ORD00032915,PROD00075,1,136.67,0,136.67,Books
ORD00032915-05,ORD00032915,PROD00432,1,310.44,0,310.44,Office Supplies
ORD00032916-01,ORD00032916,PROD00250,2,44.68,0.1,80.42,Pet Supplies
ORD00032917-01,ORD00032917,PROD00257,5,74.35,0.1,334.57,Beauty
ORD00032917-02,ORD00032917,PROD00431,2,105.88,0.1,190.58,Sports
ORD00032917-03,ORD00032917,PROD00206,1,159.06,0.1,143.15,Books
ORD00032918-01,ORD00032918,PROD00304,4,48.47,0.15,164.8,Books
ORD00032918-02,ORD00032918,PROD00489,4,62.69,0.15,213.15,Office Supplies
ORD00032918-03,ORD00032918,PROD00468,1,128,0.05,121.6,Home & Kitchen
ORD00032919-01,ORD00032919,PROD00185,5,97.33,0,486.65,Sports
ORD00032919-02,ORD00032919,PROD00482,4,105.34,0,421.36,Home & Kitchen
ORD00032919-03,ORD00032919,PROD00087,1,84.63,0.1,76.17,Home & Kitchen
ORD00032920-01,ORD00032920,PROD00248,5,304.45,0,1522.25,Office Supplies
ORD00032920-02,ORD00032920,PROD00064,1,40.75,0.1,36.68,Books
ORD00032921-01,ORD00032921,PROD00170,3,125.25,0,375.75,Office Supplies
ORD00032922-01,ORD00032922,PROD00400,1,92.08,0.05,87.48,Pet Supplies
ORD00032923-01,ORD00032923,PROD00229,1,82.63,0.1,74.37,Home & Kitchen
ORD00032923-02,ORD00032923,PROD00229,1,82.63,0.15,70.24,Home & Kitchen
ORD00032923-03,ORD00032923,PROD00400,5,92.08,0,460.4,Pet Supplies
ORD00032923-04,ORD00032923,PROD00101,5,119.85,0,599.25,Toys
ORD00032923-05,ORD00032923,PROD00402,1,97.21,0,97.21,Office Supplies
ORD00032924-01,ORD00032924,PROD00254,3,56.04,0.05,159.71,Pet Supplies
ORD00032924-02,ORD00032924,PROD00044,2,187.23,0,374.46,Sports
ORD00032924-03,ORD00032924,PROD00184,1,107.69,0,107.69,Beauty
ORD00032925-01,ORD00032925,PROD00006,2,62.13,0.05,118.05,Electronics
ORD00032925-02,ORD00032925,PROD00028,1,205.37,0,205.37,Sports
ORD00032926-01,ORD00032926,PROD00211,1,468.06,0.1,421.25,Automotive
ORD00032927-01,ORD00032927,PROD00494,5,299.68,0,1498.4,Pet Supplies
ORD00032927-02,ORD00032927,PROD00379,1,133.57,0,133.57,Books
ORD00032928-01,ORD00032928,PROD00299,1,72.54,0,72.54,Pet Supplies
ORD00032928-02,ORD00032928,PROD00097,4,106.83,0.1,384.59,Books
ORD00032928-03,ORD00032928,PROD00195,4,192.55,0.05,731.69,Books
ORD00032928-04,ORD00032928,PROD00198,1,231.26,0,231.26,Electronics
ORD00032928-05,ORD00032928,PROD00465,1,314.95,0,314.95,Pet Supplies
ORD00032929-01,ORD00032929,PROD00462,2,100.12,0,200.24,Electronics
ORD00032929-02,ORD00032929,PROD00001,2,133.94,0.1,241.09,Home & Kitchen
ORD00032929-03,ORD00032929,PROD00447,1,211.31,0,211.31,Toys
ORD00032930-01,ORD00032930,PROD00403,1,63.59,0,63.59,Pet Supplies
ORD00032931-01,ORD00032931,PROD00047,1,51.33,0.05,48.76,Fashion
ORD00032932-01,ORD00032932,PROD00007,1,109.24,0.15,92.85,Home & Kitchen
ORD00032932-02,ORD00032932,PROD00015,3,55.67,0,167.01,Books
ORD00032932-03,ORD00032932,PROD00060,4,224.59,0,898.36,Office Supplies
ORD00032932-04,ORD00032932,PROD00365,5,58.45,0,292.25,Pet Supplies
ORD00032932-05,ORD00032932,PROD00104,1,135.91,0.15,115.52,Toys
ORD00032933-01,ORD00032933,PROD00100,2,94.31,0,188.62,Sports
ORD00032933-02,ORD00032933,PROD00291,5,118.01,0,590.05,Beauty
ORD00032933-03,ORD00032933,PROD00076,2,109.99,0,219.98,Electronics
ORD00032933-04,ORD00032933,PROD00086,1,44.19,0.05,41.98,Office Supplies
ORD00032934-01,ORD00032934,PROD00215,2,209.92,0.15,356.86,Toys
ORD00032934-02,ORD00032934,PROD00118,3,500.27,0,1500.81,Fashion
ORD00032934-03,ORD00032934,PROD00085,4,73.97,0,295.88,Beauty
ORD00032934-04,ORD00032934,PROD00332,2,87.69,0.05,166.61,Office Supplies
ORD00032934-05,ORD00032934,PROD00163,1,40.25,0.1,36.23,Books
ORD00032935-01,ORD00032935,PROD00004,3,318.42,0.1,859.73,Home & Kitchen
ORD00032935-02,ORD00032935,PROD00419,2,311.19,0.05,591.26,Toys
ORD00032935-03,ORD00032935,PROD00473,1,394.38,0.1,354.94,Automotive
ORD00032935-04,ORD00032935,PROD00011,1,290.77,0,290.77,Sports
ORD00032936-01,ORD00032936,PROD00389,4,50.31,0,201.24,Sports
ORD00032936-02,ORD00032936,PROD00047,1,51.33,0.1,46.2,Fashion
ORD00032936-03,ORD00032936,PROD00327,3,72.59,0,217.77,Pet Supplies
ORD00032936-04,ORD00032936,PROD00210,2,231.24,0.05,439.36,Home & Kitchen
ORD00032936-05,ORD00032936,PROD00323,1,73.95,0,73.95,Home & Kitchen
ORD00032937-01,ORD00032937,PROD00127,5,491.63,0,2458.15,Books
ORD00032937-02,ORD00032937,PROD00091,3,148.49,0.15,378.65,Automotive
ORD00032937-03,ORD00032937,PROD00247,5,95.76,0.15,406.98,Pet Supplies
ORD00032937-04,ORD00032937,PROD00473,1,394.38,0.1,354.94,Automotive
ORD00032938-01,ORD00032938,PROD00308,2,636.89,0.05,1210.09,Automotive
ORD00032938-02,ORD00032938,PROD00149,5,184.87,0,924.35,Fashion
ORD00032938-03,ORD00032938,PROD00018,4,173.82,0,695.28,Toys
ORD00032938-04,ORD00032938,PROD00146,1,76.21,0.15,64.78,Pet Supplies
ORD00032939-01,ORD00032939,PROD00159,5,155.33,0.1,698.99,Books
ORD00032939-02,ORD00032939,PROD00169,3,46.51,0.1,125.58,Office Supplies
ORD00032939-03,ORD00032939,PROD00375,1,55.19,0,55.19,Automotive
ORD00032940-01,ORD00032940,PROD00243,3,49.15,0,147.45,Electronics
ORD00032940-02,ORD00032940,PROD00451,1,120.9,0,120.9,Office Supplies
ORD00032940-03,ORD00032940,PROD00050,2,90.39,0.15,153.66,Automotive
ORD00032940-04,ORD00032940,PROD00244,4,53.66,0.05,203.91,Home & Kitchen
ORD00032940-05,ORD00032940,PROD00230,1,57.81,0,57.81,Books
ORD00032941-01,ORD00032941,PROD00248,1,304.45,0,304.45,Office Supplies
ORD00032942-01,ORD00032942,PROD00074,5,33.46,0.1,150.57,Home & Kitchen
ORD00032942-02,ORD00032942,PROD00318,3,40.06,0.05,114.17,Office Supplies
ORD00032942-03,ORD00032942,PROD00085,5,73.97,0,369.85,Beauty
ORD00032942-04,ORD00032942,PROD00444,4,143.62,0.05,545.76,Toys
ORD00032942-05,ORD00032942,PROD00130,1,128.39,0,128.39,Electronics
ORD00032943-01,ORD00032943,PROD00400,5,92.08,0,460.4,Pet Supplies
ORD00032943-02,ORD00032943,PROD00124,1,61.56,0.15,52.33,Pet Supplies
ORD00032944-01,ORD00032944,PROD00487,5,176.36,0,881.8,Beauty
ORD00032944-02,ORD00032944,PROD00133,2,73.55,0,147.1,Fashion
ORD00032944-03,ORD00032944,PROD00238,5,335.62,0.1,1510.29,Toys
ORD00032944-04,ORD00032944,PROD00182,1,82.52,0.15,70.14,Fashion
ORD00032944-05,ORD00032944,PROD00376,1,43.01,0,43.01,Office Supplies
ORD00032945-01,ORD00032945,PROD00425,5,54.04,0.15,229.67,Toys
ORD00032945-02,ORD00032945,PROD00277,1,229.12,0,229.12,Pet Supplies
ORD00032946-01,ORD00032946,PROD00461,3,212.49,0.1,573.72,Sports
ORD00032946-02,ORD00032946,PROD00296,1,95.32,0.15,81.02,Sports
ORD00032947-01,ORD00032947,PROD00043,3,47.14,0.15,120.21,Books
ORD00032947-02,ORD00032947,PROD00031,5,61.35,0,306.75,Books
ORD00032947-03,ORD00032947,PROD00215,1,209.92,0.1,188.93,Toys
ORD00032948-01,ORD00032948,PROD00188,1,503.98,0,503.98,Pet Supplies
ORD00032949-01,ORD00032949,PROD00254,5,56.04,0,280.2,Pet Supplies
ORD00032949-02,ORD00032949,PROD00287,3,116.93,0,350.79,Books
ORD00032949-03,ORD00032949,PROD00210,4,231.24,0.15,786.22,Home & Kitchen
ORD00032949-04,ORD00032949,PROD00139,1,105.56,0.15,89.73,Toys
ORD00032950-01,ORD00032950,PROD00287,2,116.93,0,233.86,Books
ORD00032950-02,ORD00032950,PROD00190,4,518.97,0.15,1764.5,Beauty
ORD00032950-03,ORD00032950,PROD00140,1,95.19,0.15,80.91,Books
ORD00032951-01,ORD00032951,PROD00231,4,433.45,0.15,1473.73,Sports
ORD00032951-02,ORD00032951,PROD00060,2,224.59,0,449.18,Office Supplies
ORD00032951-03,ORD00032951,PROD00368,1,205.06,0,205.06,Home & Kitchen
ORD00032952-01,ORD00032952,PROD00402,1,97.21,0.15,82.63,Office Supplies
ORD00032953-01,ORD00032953,PROD00091,1,148.49,0,148.49,Automotive
ORD00032954-01,ORD00032954,PROD00015,1,55.67,0.15,47.32,Books
ORD00032954-02,ORD00032954,PROD00475,4,86.79,0.15,295.09,Office Supplies
ORD00032954-03,ORD00032954,PROD00487,1,176.36,0.15,149.91,Beauty
ORD00032955-01,ORD00032955,PROD00101,2,119.85,0,239.7,Toys
ORD00032955-02,ORD00032955,PROD00011,1,290.77,0,290.77,Sports
ORD00032956-01,ORD00032956,PROD00370,1,341.17,0.05,324.11,Home & Kitchen
ORD00032957-01,ORD00032957,PROD00180,3,116.53,0,349.59,Automotive
ORD00032957-02,ORD00032957,PROD00234,1,147.13,0.05,139.77,Automotive
ORD00032958-01,ORD00032958,PROD00393,4,140.87,0.15,478.96,Toys
ORD00032958-02,ORD00032958,PROD00445,5,144.39,0,721.95,Pet Supplies
ORD00032958-03,ORD00032958,PROD00283,4,235.33,0,941.32,Books
ORD00032958-04,ORD00032958,PROD00043,2,47.14,0.1,84.85,Books
ORD00032958-05,ORD00032958,PROD00195,1,192.55,0.05,182.92,Books
ORD00032959-01,ORD00032959,PROD00370,1,341.17,0.15,289.99,Home & Kitchen
ORD00032959-02,ORD00032959,PROD00233,3,82.28,0,246.84,Sports
ORD00032959-03,ORD00032959,PROD00495,1,75.43,0,75.43,Sports
ORD00032959-04,ORD00032959,PROD00361,1,115.15,0.15,97.88,Fashion
ORD00032960-01,ORD00032960,PROD00070,2,172.57,0,345.14,Fashion
ORD00032960-02,ORD00032960,PROD00188,4,503.98,0,2015.92,Pet Supplies
ORD00032960-03,ORD00032960,PROD00408,1,205.51,0,205.51,Sports
ORD00032960-04,ORD00032960,PROD00392,5,122.02,0.1,549.09,Books
ORD00032960-05,ORD00032960,PROD00361,1,115.15,0,115.15,Fashion
ORD00032961-01,ORD00032961,PROD00294,1,62.33,0.1,56.1,Sports
ORD00032962-01,ORD00032962,PROD00048,3,65.78,0.1,177.61,Fashion
ORD00032962-02,ORD00032962,PROD00169,1,46.51,0,46.51,Office Supplies
ORD00032963-01,ORD00032963,PROD00236,1,72.24,0.05,68.63,Automotive
ORD00032964-01,ORD00032964,PROD00349,2,116.85,0.1,210.33,Beauty
ORD00032964-02,ORD00032964,PROD00434,1,113.15,0,113.15,Pet Supplies
ORD00032965-01,ORD00032965,PROD00205,4,99.11,0.15,336.97,Toys
ORD00032965-02,ORD00032965,PROD00049,1,114.08,0,114.08,Office Supplies
ORD00032965-03,ORD00032965,PROD00458,2,83.41,0.05,158.48,Pet Supplies
ORD00032966-01,ORD00032966,PROD00160,1,116.67,0.1,105,Automotive
ORD00032967-01,ORD00032967,PROD00191,2,45.98,0,91.96,Sports
ORD00032967-02,ORD00032967,PROD00188,2,503.98,0,1007.96,Pet Supplies
ORD00032967-03,ORD00032967,PROD00159,4,155.33,0.1,559.19,Books
ORD00032967-04,ORD00032967,PROD00309,1,98.25,0,98.25,Automotive
ORD00032967-05,ORD00032967,PROD00208,1,117.43,0.15,99.82,Office Supplies
ORD00032968-01,ORD00032968,PROD00407,2,286.46,0,572.92,Electronics
ORD00032968-02,ORD00032968,PROD00143,1,495.93,0.1,446.34,Fashion
ORD00032969-01,ORD00032969,PROD00182,1,82.52,0,82.52,Fashion
ORD00032969-02,ORD00032969,PROD00083,1,194.55,0.05,184.82,Sports
ORD00032970-01,ORD00032970,PROD00312,5,405.7,0,2028.5,Office Supplies
ORD00032970-02,ORD00032970,PROD00110,5,61.05,0,305.25,Office Supplies
ORD00032970-03,ORD00032970,PROD00117,4,93.36,0,373.44,Home & Kitchen
ORD00032970-04,ORD00032970,PROD00366,1,105.29,0.1,94.76,Fashion
ORD00032970-05,ORD00032970,PROD00482,1,105.34,0.05,100.07,Home & Kitchen
ORD00032971-01,ORD00032971,PROD00139,2,105.56,0,211.12,Toys
ORD00032972-01,ORD00032972,PROD00243,2,49.15,0,98.3,Electronics
ORD00032972-02,ORD00032972,PROD00416,4,30.71,0,122.84,Toys
ORD00032972-03,ORD00032972,PROD00276,3,96.47,0,289.41,Toys
ORD00032972-04,ORD00032972,PROD00476,2,74.22,0.15,126.17,Beauty
ORD00032972-05,ORD00032972,PROD00289,1,108.69,0.05,103.26,Pet Supplies
ORD00032973-01,ORD00032973,PROD00135,2,63.31,0,126.62,Sports
ORD00032973-02,ORD00032973,PROD00139,1,105.56,0,105.56,Toys
ORD00032974-01,ORD00032974,PROD00313,4,322,0.15,1094.8,Electronics
ORD00032974-02,ORD00032974,PROD00175,1,50.67,0.05,48.14,Electronics
ORD00032974-03,ORD00032974,PROD00259,4,134.39,0.05,510.68,Sports
ORD00032974-04,ORD00032974,PROD00141,1,98.57,0.15,83.78,Beauty
ORD00032975-01,ORD00032975,PROD00407,5,286.46,0,1432.3,Electronics
ORD00032975-02,ORD00032975,PROD00061,2,169.5,0.05,322.05,Office Supplies
ORD00032975-03,ORD00032975,PROD00482,3,105.34,0.15,268.62,Home & Kitchen
ORD00032975-04,ORD00032975,PROD00364,5,91.35,0,456.75,Pet Supplies
ORD00032975-05,ORD00032975,PROD00274,1,142.83,0,142.83,Pet Supplies
ORD00032976-01,ORD00032976,PROD00139,4,105.56,0,422.24,Toys
ORD00032976-02,ORD00032976,PROD00163,1,40.25,0.1,36.23,Books
ORD00032976-03,ORD00032976,PROD00019,4,106.39,0.15,361.73,Beauty
ORD00032976-04,ORD00032976,PROD00076,1,109.99,0.15,93.49,Electronics
ORD00032977-01,ORD00032977,PROD00070,2,172.57,0.15,293.37,Fashion
ORD00032977-02,ORD00032977,PROD00299,1,72.54,0,72.54,Pet Supplies
ORD00032978-01,ORD00032978,PROD00010,3,43.54,0,130.62,Office Supplies
ORD00032978-02,ORD00032978,PROD00340,1,190.29,0.1,171.26,Sports
ORD00032979-01,ORD00032979,PROD00425,3,54.04,0.15,137.8,Toys
ORD00032979-02,ORD00032979,PROD00320,5,32.07,0,160.35,Pet Supplies
ORD00032979-03,ORD00032979,PROD00158,5,255.8,0.1,1151.1,Home & Kitchen
ORD00032979-04,ORD00032979,PROD00280,5,123.42,0.1,555.39,Home & Kitchen
ORD00032979-05,ORD00032979,PROD00404,1,107.52,0.05,102.14,Automotive
ORD00032980-01,ORD00032980,PROD00159,5,155.33,0,776.65,Books
ORD00032980-02,ORD00032980,PROD00052,3,68.43,0.1,184.76,Beauty
ORD00032980-03,ORD00032980,PROD00313,4,322,0,1288,Electronics
ORD00032980-04,ORD00032980,PROD00198,1,231.26,0.15,196.57,Electronics
ORD00032980-05,ORD00032980,PROD00026,1,116.66,0,116.66,Automotive
ORD00032981-01,ORD00032981,PROD00012,3,95.01,0.05,270.78,Automotive
ORD00032981-02,ORD00032981,PROD00337,1,68.43,0,68.43,Pet Supplies
ORD00032981-03,ORD00032981,PROD00448,1,271.98,0,271.98,Automotive
ORD00032982-01,ORD00032982,PROD00052,1,68.43,0.05,65.01,Beauty
ORD00032983-01,ORD00032983,PROD00206,4,159.06,0.15,540.8,Books
ORD00032983-02,ORD00032983,PROD00468,2,128,0.1,230.4,Home & Kitchen
ORD00032983-03,ORD00032983,PROD00434,1,113.15,0,113.15,Pet Supplies
ORD00032984-01,ORD00032984,PROD00462,1,100.12,0.1,90.11,Electronics
ORD00032984-02,ORD00032984,PROD00493,2,89.76,0.15,152.59,Automotive
ORD00032984-03,ORD00032984,PROD00006,5,62.13,0.05,295.12,Electronics
ORD00032984-04,ORD00032984,PROD00188,1,503.98,0.15,428.38,Pet Supplies
ORD00032984-05,ORD00032984,PROD00179,1,88.69,0,88.69,Beauty
ORD00032985-01,ORD00032985,PROD00494,1,299.68,0.15,254.73,Pet Supplies
ORD00032986-01,ORD00032986,PROD00241,2,81.26,0,162.52,Sports
ORD00032986-02,ORD00032986,PROD00326,1,395.11,0,395.11,Beauty
ORD00032987-01,ORD00032987,PROD00456,5,70.37,0.1,316.67,Beauty
ORD00032987-02,ORD00032987,PROD00094,3,131.45,0,394.35,Home & Kitchen
ORD00032987-03,ORD00032987,PROD00319,4,173.91,0.1,626.08,Automotive
ORD00032987-04,ORD00032987,PROD00276,3,96.47,0,289.41,Toys
ORD00032987-05,ORD00032987,PROD00363,1,103.2,0,103.2,Automotive
ORD00032988-01,ORD00032988,PROD00047,8,51.33,0.1,369.58,Fashion
ORD00032989-01,ORD00032989,PROD00101,1,119.85,0.05,113.86,Toys
ORD00032990-01,ORD00032990,PROD00159,2,155.33,0,310.66,Books
ORD00032990-02,ORD00032990,PROD00098,2,103.39,0.15,175.76,Sports
ORD00032990-03,ORD00032990,PROD00083,1,194.55,0,194.55,Sports
ORD00032991-01,ORD00032991,PROD00463,3,234.17,0,702.51,Pet Supplies
ORD00032991-02,ORD00032991,PROD00218,3,299.43,0,898.29,Toys
ORD00032991-03,ORD00032991,PROD00048,3,65.78,0.05,187.47,Fashion
ORD00032991-04,ORD00032991,PROD00098,1,103.39,0.15,87.88,Sports
ORD00032992-01,ORD00032992,PROD00049,1,114.08,0,114.08,Office Supplies
ORD00032993-01,ORD00032993,PROD00085,1,73.97,0.05,70.27,Beauty
ORD00032993-02,ORD00032993,PROD00293,4,104.11,0,416.44,Electronics
ORD00032993-03,ORD00032993,PROD00459,1,146.4,0.05,139.08,Sports
ORD00032994-01,ORD00032994,PROD00441,5,679.63,0,3398.15,Home & Kitchen
ORD00032994-02,ORD00032994,PROD00029,5,46,0.05,218.5,Home & Kitchen
ORD00032994-03,ORD00032994,PROD00294,5,62.33,0.1,280.49,Sports
ORD00032994-04,ORD00032994,PROD00360,1,67.3,0,67.3,Electronics
ORD00032995-01,ORD00032995,PROD00467,5,28.26,0.1,127.17,Home & Kitchen
ORD00032995-02,ORD00032995,PROD00187,1,287.41,0.1,258.67,Toys
ORD00032995-03,ORD00032995,PROD00044,5,187.23,0.1,842.53,Sports
ORD00032995-04,ORD00032995,PROD00363,4,103.2,0.15,350.88,Automotive
ORD00032995-05,ORD00032995,PROD00405,1,245.82,0,245.82,Toys
ORD00032996-01,ORD00032996,PROD00154,2,250.17,0,500.34,Automotive
ORD00032996-02,ORD00032996,PROD00218,5,299.43,0.05,1422.29,Toys
ORD00032996-03,ORD00032996,PROD00266,3,150.04,0.05,427.61,Toys
ORD00032996-04,ORD00032996,PROD00183,1,156.35,0.15,132.9,Electronics
ORD00032997-01,ORD00032997,PROD00183,4,156.35,0.15,531.59,Electronics
ORD00032997-02,ORD00032997,PROD00239,1,142.77,0,142.77,Fashion
ORD00032998-01,ORD00032998,PROD00456,5,70.37,0,351.85,Beauty
ORD00032998-02,ORD00032998,PROD00110,3,61.05,0,183.15,Office Supplies
ORD00032998-03,ORD00032998,PROD00493,2,89.76,0,179.52,Automotive
ORD00032998-04,ORD00032998,PROD00170,1,125.25,0.15,106.46,Office Supplies
ORD00032999-01,ORD00032999,PROD00191,2,45.98,0.1,82.76,Sports
ORD00032999-02,ORD00032999,PROD00050,3,90.39,0,271.17,Automotive
ORD00032999-03,ORD00032999,PROD00433,5,55.13,0,275.65,Books
ORD00032999-04,ORD00032999,PROD00374,1,104.52,0.15,88.84,Home & Kitchen
ORD00033000-01,ORD00033000,PROD00445,5,144.39,0.15,613.66,Pet Supplies
ORD00033000-02,ORD00033000,PROD00019,1,106.39,0.05,101.07,Beauty
ORD00033001-01,ORD00033001,PROD00231,1,433.45,0,433.45,Sports
ORD00033002-01,ORD00033002,PROD00097,2,106.83,0,213.66,Books
ORD00033002-02,ORD00033002,PROD00028,1,205.37,0,205.37,Sports
ORD00033002-03,ORD00033002,PROD00124,2,61.56,0.1,110.81,Pet Supplies
ORD00033002-04,ORD00033002,PROD00278,1,117.93,0.15,100.24,Automotive
ORD00033003-01,ORD00033003,PROD00233,3,82.28,0.1,222.16,Sports
ORD00033003-02,ORD00033003,PROD00420,4,197.84,0,791.36,Books
ORD00033003-03,ORD00033003,PROD00042,5,293.63,0,1468.15,Beauty
ORD00033003-04,ORD00033003,PROD00383,1,225.75,0.1,203.18,Fashion
ORD00033004-01,ORD00033004,PROD00151,1,46.38,0.05,44.06,Beauty
ORD00033004-02,ORD00033004,PROD00499,5,379.23,0.15,1611.73,Office Supplies
ORD00033004-03,ORD00033004,PROD00195,1,192.55,0.1,173.3,Books
ORD00033005-01,ORD00033005,PROD00083,3,194.55,0,583.65,Sports
ORD00033005-02,ORD00033005,PROD00266,1,150.04,0,150.04,Toys
ORD00033006-01,ORD00033006,PROD00032,3,37.15,0.15,94.73,Beauty
ORD00033006-02,ORD00033006,PROD00462,5,100.12,0.05,475.57,Electronics
ORD00033006-03,ORD00033006,PROD00100,4,94.31,0.1,339.52,Sports
ORD00033006-04,ORD00033006,PROD00278,1,117.93,0.05,112.03,Automotive
ORD00033007-01,ORD00033007,PROD00152,1,163.67,0,163.67,Fashion
ORD00033007-02,ORD00033007,PROD00312,3,405.7,0,1217.1,Office Supplies
ORD00033007-03,ORD00033007,PROD00278,2,117.93,0,235.86,Automotive
ORD00033007-04,ORD00033007,PROD00048,4,65.78,0.1,236.81,Fashion
ORD00033007-05,ORD00033007,PROD00416,1,30.71,0.05,29.17,Toys
ORD00033008-01,ORD00033008,PROD00405,4,245.82,0.15,835.79,Toys
ORD00033008-02,ORD00033008,PROD00190,4,518.97,0,2075.88,Beauty
ORD00033008-03,ORD00033008,PROD00371,1,20.64,0,20.64,Fashion
ORD00033009-01,ORD00033009,PROD00018,1,173.82,0,173.82,Toys
ORD00033009-02,ORD00033009,PROD00397,3,111.86,0,335.58,Electronics
ORD00033009-03,ORD00033009,PROD00241,1,81.26,0.05,77.2,Sports
ORD00033010-01,ORD00033010,PROD00254,4,56.04,0,224.16,Pet Supplies
ORD00033010-02,ORD00033010,PROD00233,4,82.28,0,329.12,Sports
ORD00033010-03,ORD00033010,PROD00420,2,197.84,0,395.68,Books
ORD00033010-04,ORD00033010,PROD00035,1,120.22,0,120.22,Home & Kitchen
ORD00033011-01,ORD00033011,PROD00219,5,331.26,0.15,1407.86,Automotive
ORD00033011-02,ORD00033011,PROD00168,1,196.39,0.1,176.75,Fashion
ORD00033011-03,ORD00033011,PROD00143,1,495.93,0.1,446.34,Fashion
ORD00033012-01,ORD00033012,PROD00243,2,49.15,0.1,88.47,Electronics
ORD00033012-02,ORD00033012,PROD00032,1,37.15,0.15,31.58,Beauty
ORD00033013-01,ORD00033013,PROD00074,1,33.46,0.1,30.11,Home & Kitchen
ORD00033013-02,ORD00033013,PROD00280,1,123.42,0,123.42,Home & Kitchen
ORD00033013-03,ORD00033013,PROD00174,2,28.26,0,56.52,Toys
ORD00033013-04,ORD00033013,PROD00202,1,90.4,0.15,76.84,Automotive
ORD00033014-01,ORD00033014,PROD00086,1,44.19,0.05,41.98,Office Supplies
ORD00033014-02,ORD00033014,PROD00267,2,85.38,0.15,145.15,Automotive
